ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-03-05,27.36152956774804,1.255658779253172,50.54883304392664,27.36152956774804,27.36152956774804,-0.6728395551195991,-0.6728395551195991,-0.6728395551195991,-0.6728395551195991,-0.6728395551195991,-0.6728395551195991,0.0,0.0,0.0,26.68869001262844
2025-03-06,27.363306941093303,3.190722417796314,51.413195631343896,27.363306941093303,27.363306941093303,0.0051100258016786105,0.0051100258016786105,0.0051100258016786105,0.0051100258016786105,0.0051100258016786105,0.0051100258016786105,0.0,0.0,0.0,27.36841696689498
2025-03-07,27.365110562956524,3.9997575803488403,51.153677004491435,27.365110562956524,27.365110562956524,0.17317624214771166,0.17317624214771166,0.17317624214771166,0.17317624214771166,0.17317624214771166,0.17317624214771166,0.0,0.0,0.0,27.538286805104235
2025-03-08,27.366914184819734,3.31936514060499,52.00547764308423,27.366914184819734,27.366914184819734,0.6161066065582743,0.6161066065582743,0.6161066065582743,0.6161066065582743,0.6161066065582743,0.6161066065582743,0.0,0.0,0.0,27.98302079137801
2025-03-10,27.37052142854616,3.63582964655373,54.94331488555979,27.37052142854616,27.37052142854616,2.2856218050069246,2.2856218050069246,2.2856218050069246,2.2856218050069246,2.2856218050069246,2.2856218050069246,0.0,0.0,0.0,29.656143233553085
2025-03-11,27.37232505040938,2.221334863569434,52.295967524839966,27.37232505040938,27.37232505040938,-0.129157855550916,-0.129157855550916,-0.129157855550916,-0.129157855550916,-0.129157855550916,-0.129157855550916,0.0,0.0,0.0,27.243167194858465
2025-03-12,27.377617487658135,2.985043570801986,50.900365609843625,27.377617487658135,27.377617487658135,-0.6728395551129139,-0.6728395551129139,-0.6728395551129139,-0.6728395551129139,-0.6728395551129139,-0.6728395551129139,0.0,0.0,0.0,26.70477793254522
2025-03-13,27.38290992490689,3.931441966912899,53.70474048837856,27.38290992490689,27.38290992490689,0.00511002579561304,0.00511002579561304,0.00511002579561304,0.00511002579561304,0.00511002579561304,0.00511002579561304,0.0,0.0,0.0,27.388019950702503
2025-03-14,27.388202362155646,1.5206231021396643,52.75245000870591,27.388202362155646,27.388202362155646,0.1731762421456456,0.1731762421456456,0.1731762421456456,0.1731762421456456,0.1731762421456456,0.1731762421456456,0.0,0.0,0.0,27.561378604301293
2025-03-15,27.393494799404383,2.990281367668747,53.34955594488362,27.393494799404383,27.393494799404383,0.6161066065653812,0.6161066065653812,0.6161066065653812,0.6161066065653812,0.6161066065653812,0.6161066065653812,0.0,0.0,0.0,28.009601405969764
2025-03-17,27.406563775711536,5.0336811122344285,54.623247433343884,27.406563775711536,27.406563775711536,2.2856218050035086,2.2856218050035086,2.2856218050035086,2.2856218050035086,2.2856218050035086,2.2856218050035086,0.0,0.0,0.0,29.692185580715044
2025-03-18,27.413098263865113,4.809490155551141,52.36244076383653,27.413098263865113,27.413098263865113,-0.12915785555792092,-0.12915785555792092,-0.12915785555792092,-0.12915785555792092,-0.12915785555792092,-0.12915785555792092,0.0,0.0,0.0,27.283940408307192
2025-03-19,27.419632752018686,3.4408986337366834,50.83541190367833,27.419632752018686,27.419632752018686,-0.672839555115649,-0.672839555115649,-0.672839555115649,-0.672839555115649,-0.672839555115649,-0.672839555115649,0.0,0.0,0.0,26.746793196903038
2025-03-20,27.426190923629978,3.369151919973758,51.231486830341346,27.426190923629978,27.426190923629978,0.005110025801097942,0.005110025801097942,0.005110025801097942,0.005110025801097942,0.005110025801097942,0.005110025801097942,0.0,0.0,0.0,27.431300949431076
2025-03-21,27.432749095241263,1.1761381794397923,52.67320203631047,27.432749095241263,27.432749095241263,0.17317624215163388,0.17317624215163388,0.17317624215163388,0.17317624215163388,0.17317624215163388,0.17317624215163388,0.0,0.0,0.0,27.605925337392897
2025-03-22,27.439307266852556,2.8512056662276337,52.31898434603709,27.439307266852556,27.439307266852556,0.6161066065651438,0.6161066065651438,0.6161066065651438,0.6161066065651438,0.6161066065651438,0.6161066065651438,0.0,0.0,0.0,28.0554138734177
2025-03-24,27.45242361830328,4.436612802933195,53.77792990196565,27.45242361830328,27.45242361830328,2.285621805007479,2.285621805007479,2.285621805007479,2.285621805007479,2.285621805007479,2.285621805007479,0.0,0.0,0.0,29.73804542331076
2025-03-25,27.45898179402864,2.002860873335309,52.19851016243578,27.45898179402864,27.45898179402864,-0.1291578555576492,-0.1291578555576492,-0.1291578555576492,-0.1291578555576492,-0.1291578555576492,-0.1291578555576492,0.0,0.0,0.0,27.32982393847099
2025-03-26,27.465540981506106,0.373767498917576,50.307034259722776,27.465540981506106,27.465540981506106,-0.6728395551151314,-0.6728395551151314,-0.6728395551151314,-0.6728395551151314,-0.6728395551151314,-0.6728395551151314,0.0,0.0,0.0,26.792701426390973
2025-03-27,27.47210016898357,0.8053907964817179,53.36066523755891,27.47210016898357,27.47210016898357,0.005110025804729815,0.005110025804729815,0.005110025804729815,0.005110025804729815,0.005110025804729815,0.005110025804729815,0.0,0.0,0.0,27.4772101947883
2025-03-28,27.47865935646103,3.0353082331772243,51.56600553581925,27.47865935646103,27.47865935646103,0.17317624214151406,0.17317624214151406,0.17317624214151406,0.17317624214151406,0.17317624214151406,0.17317624214151406,0.0,0.0,0.0,27.651835598602545
2025-03-29,27.485218543938487,3.781764651344531,52.41375544265632,27.485218543938487,27.485218543938487,0.616106606560091,0.616106606560091,0.616106606560091,0.616106606560091,0.616106606560091,0.616106606560091,0.0,0.0,0.0,28.101325150498578
2025-03-31,27.498336918893415,4.649045953499962,54.41013854846889,27.498336918893415,27.498336918893415,2.285621805001601,2.285621805001601,2.285621805001601,2.285621805001601,2.285621805001601,2.285621805001601,0.0,0.0,0.0,29.783958723895015
2025-04-01,27.50489610637088,1.4418913061022542,51.44934311491317,27.50489610637088,27.50489610637088,-0.12915785556465414,-0.12915785556465414,-0.12915785556465414,-0.12915785556465414,-0.12915785556465414,-0.12915785556465414,0.0,0.0,0.0,27.375738250806226
2025-04-02,27.51145529384834,3.497951181740068,51.68962581477149,27.51145529384834,27.51145529384834,-0.6728395551178663,-0.6728395551178663,-0.6728395551178663,-0.6728395551178663,-0.6728395551178663,-0.6728395551178663,0.0,0.0,0.0,26.83861573873047
